UNITID,XSCFA1N,SCFA1N,XSCFA1P,SCFA1P,XSCFA11N,SCFA11N,XSCFA11P,SCFA11P,XSCFA12N,SCFA12N,XSCFA12P,SCFA12P,XSCFA13N,SCFA13N,XSCFA13P,SCFA13P,XSCFA14N,SCFA14N,XSCFA14P,SCFA14P,XSCFA2,SCFA2,XSCFY1N,SCFY1N,XSCFY1P,SCFY1P,XSCFY2,SCFY2,XANYAIDN,ANYAIDN,XANYAIDP,ANYAIDP,XTOTGRNT,TOTGRNT,XTSTDPEL,TSTDPEL,XFGRNT_N,FGRNT_N,XFGRNT_P,FGRNT_P,XFGRNT_A,FGRNT_A,XSGRNT_N,SGRNT_N,XSGRNT_P,SGRNT_P,XSGRNT_A,SGRNT_A,XIGRNT_N,IGRNT_N,XIGRNT_P,IGRNT_P,XIGRNT_A,IGRNT_A,XLOAN_N,LOAN_N,XLOAN_P,LOAN_P,XLOAN_A,LOAN_A,XAGRNT_N,AGRNT_N,XAGRNT_P,AGRNT_P,XAGRNT_A,AGRNT_A,XPGRNT_N,PGRNT_N,XPGRNT_P,PGRNT_P,XPGRNT_A,PGRNT_A,XOFGRT_N,OFGRT_N,XOFGRT_P,OFGRT_P,XOFGRT_A,OFGRT_A,XFLOAN_N,FLOAN_N,XFLOAN_P,FLOAN_P,XFLOAN_A,FLOAN_A,XOLOAN_N,OLOAN_N,XOLOAN_P,OLOAN_P,XOLOAN_A,OLOAN_A,XSCUGFFN,SCUGFFN,XSCUGRAD,SCUGRAD,XSCUGFFP,SCUGFFP 
444893,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",98,"R",100,"R",98,"R",93,"R",95,"R",535983,"R",93,"R",93,"R",95,"R",4536,"Z",0,"Z",0,"A",,"R",2,"R",2,"R",3000,"R",80,"R",82,"R",7000,"R",93,"R",95,"R",4600,"R",93,"R",95,"R",4536,"Z",0,"Z",0,"A",,"R",80,"R",82,"R",7000,"Z",0,"Z",0,"A",,"R",98,"R",98,"R",100
444909,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",50,"R",46,"R",23,"R",100,"R",141075,"R",45,"R",22,"R",96,"R",3135,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",23,"R",100,"R",6819,"R",22,"R",96,"R",3135,"R",22,"R",96,"R",3135,"Z",0,"Z",0,"A",,"R",23,"R",100,"R",6819,"Z",0,"Z",0,"A",,"R",23,"R",46,"R",50
444927,"R",20,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",138,"A",,"A",,"A",,"R",19,"R",95,"R",25380,"R",9,"R",9,"R",45,"R",2709,"R",1,"R",5,"R",1000,"Z",0,"Z",0,"A",,"R",17,"R",85,"R",4113,"R",10,"R",50,"R",2538,"R",9,"R",45,"R",2709,"Z",0,"Z",0,"A",,"R",17,"R",85,"R",4113,"Z",0,"Z",0,"A",,"R",20,"R",138,"R",14
444936,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",72,"R",53,"R",38,"R",100,"R",205793,"R",51,"R",36,"R",95,"R",4731,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",38,"R",100,"R",9500,"R",36,"R",95,"R",4731,"R",36,"R",95,"R",4731,"Z",0,"Z",0,"A",,"R",38,"R",100,"R",9500,"Z",0,"Z",0,"A",,"R",38,"R",53,"R",72
444945,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",216,"R",51,"R",426,"R",216,"R",100,"R",614111,"R",187,"R",187,"R",87,"R",3284,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",216,"R",100,"R",4906,"R",187,"R",87,"R",3284,"R",187,"R",87,"R",3284,"Z",0,"Z",0,"A",,"R",216,"R",100,"R",4906,"Z",0,"Z",0,"A",,"R",216,"R",426,"R",51
444954,"R",424,"R",17,"Z",0,"Z",0,"R",351,"R",83,"R",73,"R",17,"Z",0,"Z",0,"R",2476,"A",,"A",,"A",,"R",272,"R",64,"R",3439836,"R",807,"R",175,"R",41,"R",3744,"R",89,"R",21,"R",2141,"R",38,"R",9,"R",1594,"R",205,"R",48,"R",5078,"R",218,"R",51,"R",4158,"R",173,"R",41,"R",3280,"R",76,"R",18,"R",1155,"R",203,"R",48,"R",4761,"R",11,"R",3,"R",6776,"R",424,"R",2476,"R",17
444972,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",185,"R",97,"R",191,"R",155,"R",84,"R",252469,"R",155,"R",155,"R",84,"R",1628,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",155,"R",84,"R",1963,"R",155,"R",84,"R",1628,"R",155,"R",84,"R",1628,"Z",0,"Z",0,"A",,"R",152,"R",82,"R",1632,"R",15,"R",8,"R",3751,"R",185,"R",191,"R",97
444990,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",696,"A",,"A",,"A",,"A",,"A",,"R",1923824,"R",184,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",696,"A",
445018,"R",283,"R",17,"Z",0,"Z",0,"R",270,"R",95,"R",13,"R",5,"Z",0,"Z",0,"R",1634,"A",,"A",,"A",,"R",239,"R",84,"R",9273553,"R",179,"R",183,"R",65,"R",3121,"R",48,"R",17,"R",1697,"R",13,"R",5,"R",1264,"R",148,"R",52,"R",5093,"R",239,"R",84,"R",2799,"R",179,"R",63,"R",3069,"R",27,"R",10,"R",813,"R",148,"R",52,"R",5060,"R",1,"R",0,"R",5000,"R",283,"R",1634,"R",17
445027,"R",9112,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19773,"A",,"A",,"A",,"R",6607,"R",73,"R",18498735,"R",7719,"R",4126,"R",45,"R",2763,"R",100,"R",1,"R",3491,"R",2993,"R",33,"R",1440,"R",5796,"R",64,"R",7289,"R",5507,"R",60,"R",2916,"R",4097,"R",45,"R",2440,"R",1084,"R",12,"R",1296,"R",5766,"R",63,"R",6925,"R",710,"R",8,"R",3272,"R",9112,"R",19773,"R",46
445072,"R",74,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",347,"A",,"A",,"A",,"R",74,"R",100,"R",5107586,"R",283,"R",51,"R",69,"R",3395,"Z",0,"Z",0,"A",,"R",14,"R",19,"R",1536,"R",73,"R",99,"R",14128,"R",65,"R",88,"R",2994,"R",51,"R",69,"R",3210,"R",23,"R",31,"R",411,"R",73,"R",99,"R",13886,"R",3,"R",4,"R",5900,"R",74,"R",347,"R",21
445081,"R",127,"R",28,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",450,"A",,"A",,"A",,"R",107,"R",84,"R",52159,"R",39,"R",38,"R",30,"R",1105,"R",13,"R",10,"R",490,"R",1,"R",1,"R",1500,"R",100,"R",79,"R",7646,"R",51,"R",40,"R",978,"R",38,"R",30,"R",1105,"Z",0,"Z",0,"A",,"R",100,"R",79,"R",7646,"Z",0,"Z",0,"A",,"R",127,"R",450,"R",28
445090,"R",101,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",592,"A",,"A",,"A",,"R",101,"R",100,"R",1226930,"R",524,"R",90,"R",89,"R",2255,"R",5,"R",5,"R",4500,"R",1,"R",1,"R",85,"R",101,"R",100,"R",3600,"R",101,"R",100,"R",2233,"R",90,"R",89,"R",1500,"R",90,"R",89,"R",755,"R",101,"R",100,"R",3600,"Z",0,"Z",0,"A",,"R",101,"R",592,"R",17
445115,"R",342,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",342,"A",,"A",,"A",,"R",318,"R",93,"R",1596130,"R",160,"R",162,"R",47,"R",3043,"R",35,"R",10,"R",1340,"R",26,"R",8,"R",730,"R",286,"R",84,"R",11104,"R",167,"R",49,"R",3346,"R",160,"R",47,"R",2537,"R",161,"R",47,"R",541,"R",264,"R",77,"R",4789,"R",197,"R",58,"R",9701,"R",342,"R",342,"R",100
445124,"R",152,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",951,"A",,"A",,"A",,"R",151,"R",99,"R",1515938,"R",369,"R",92,"R",61,"R",2988,"R",10,"R",7,"R",1000,"R",7,"R",5,"R",2731,"R",131,"R",86,"R",5717,"R",103,"R",68,"R",2951,"R",92,"R",61,"R",2796,"R",26,"R",17,"R",681,"R",130,"R",86,"R",4716,"R",19,"R",13,"R",7150,"R",152,"R",951,"R",16
445133,"R",33,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",352,"A",,"A",,"A",,"R",31,"R",94,"R",719108,"R",177,"R",22,"R",67,"R",3167,"Z",0,"Z",0,"A",,"R",11,"R",33,"R",579,"R",30,"R",91,"R",7153,"R",27,"R",82,"R",2817,"R",22,"R",67,"R",2949,"R",13,"R",39,"R",369,"R",30,"R",91,"R",6800,"R",4,"R",12,"R",2642,"R",33,"R",352,"R",9
445142,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",691,"R",90,"R",765,"R",691,"R",100,"R",540662,"R",174,"R",272,"R",39,"R",1803,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",419,"R",61,"R",2374,"R",272,"R",39,"R",1803,"R",174,"R",25,"R",2664,"R",98,"R",14,"R",274,"R",410,"R",59,"R",2359,"R",9,"R",1,"R",3071,"R",691,"R",765,"R",90
445188,"R",668,"R",38,"Z",0,"Z",0,"R",658,"R",99,"R",10,"R",1,"Z",0,"Z",0,"R",1750,"A",,"A",,"A",,"R",513,"R",77,"R",11896485,"R",696,"R",266,"R",40,"R",3775,"R",263,"R",39,"R",3932,"R",437,"R",65,"R",6417,"R",303,"R",45,"R",3458,"R",447,"R",67,"R",10834,"R",264,"R",40,"R",3209,"R",221,"R",33,"R",710,"R",303,"R",45,"R",3359,"R",6,"R",1,"R",4981,"R",668,"R",1750,"R",38
445197,"R",525,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",776,"A",,"A",,"A",,"R",374,"R",71,"R",924928,"R",446,"R",306,"R",58,"R",2136,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",340,"R",65,"R",5417,"R",306,"R",58,"R",2136,"R",306,"R",58,"R",1948,"R",149,"R",28,"R",386,"R",296,"R",56,"R",4865,"R",207,"R",39,"R",1941,"R",525,"R",776,"R",68
445203,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",734,"R",58,"R",1255,"R",609,"R",83,"R",2417208,"R",859,"R",532,"R",72,"R",2809,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",562,"R",77,"R",6033,"R",532,"R",72,"R",2809,"R",529,"R",72,"R",2610,"R",240,"R",33,"R",473,"R",555,"R",76,"R",5075,"R",245,"R",33,"R",2344,"R",734,"R",1255,"R",58
445212,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",195,"R",41,"R",470,"R",109,"R",56,"R",326243,"R",125,"R",60,"R",31,"R",2941,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",104,"R",53,"R",6431,"R",60,"R",31,"R",2941,"R",60,"R",31,"R",2941,"Z",0,"Z",0,"A",,"R",104,"R",53,"R",6431,"Z",0,"Z",0,"A",,"R",195,"R",470,"R",41
445221,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",53,"R",137,"R",58,"R",81,"R",236687,"R",55,"R",31,"R",43,"R",2647,"R",25,"R",35,"R",2162,"R",3,"R",4,"R",1104,"R",50,"R",69,"R",8409,"R",34,"R",47,"R",4101,"R",31,"R",43,"R",2594,"R",8,"R",11,"R",206,"R",50,"R",69,"R",6510,"R",13,"R",18,"R",7303,"R",72,"R",137,"R",53
445230,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",760,"R",98,"R",776,"R",722,"R",95,"R",1988511,"R",521,"R",521,"R",69,"R",3514,"R",34,"R",4,"R",3761,"R",10,"R",1,"R",2941,"R",687,"R",90,"R",6940,"R",537,"R",71,"R",3703,"R",521,"R",69,"R",3418,"R",176,"R",23,"R",285,"R",685,"R",90,"R",6806,"R",30,"R",4,"R",3530,"R",760,"R",776,"R",98
445249,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",409,"R",56,"R",733,"R",309,"R",76,"R",1192217,"R",458,"R",247,"R",60,"R",2631,"R",5,"R",1,"R",2029,"Z",0,"Z",0,"A",,"R",291,"R",71,"R",6198,"R",247,"R",60,"R",2672,"R",247,"R",60,"R",2437,"R",115,"R",28,"R",415,"R",282,"R",69,"R",5305,"R",110,"R",27,"R",2796,"R",409,"R",733,"R",56
445258,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",422,"R",58,"R",725,"R",392,"R",93,"R",1422755,"R",520,"R",351,"R",83,"R",3215,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",367,"R",87,"R",7547,"R",351,"R",83,"R",3215,"R",301,"R",71,"R",3700,"R",50,"R",12,"R",300,"R",367,"R",87,"R",7500,"R",5,"R",1,"R",3500,"R",422,"R",725,"R",58
445267,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2370,"A",,"A",,"A",,"A",,"A",,"R",642058,"R",232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"R",2370,"A",
445276,"R",74,"R",27,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",270,"A",,"A",,"A",,"R",74,"R",100,"R",224412,"R",64,"R",50,"R",68,"R",3428,"Z",0,"Z",0,"A",,"R",4,"R",5,"R",1375,"R",72,"R",97,"R",14581,"R",54,"R",73,"R",3276,"R",50,"R",68,"R",3428,"Z",0,"Z",0,"A",,"R",72,"R",97,"R",14581,"Z",0,"Z",0,"A",,"R",74,"R",270,"R",27
445300,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",150,"R",27,"R",547,"R",89,"R",59,"R",558121,"R",152,"R",49,"R",33,"R",2639,"Z",0,"Z",0,"A",,"R",28,"R",19,"R",527,"R",87,"R",58,"R",8646,"R",66,"R",44,"R",2183,"R",49,"R",33,"R",2639,"Z",0,"Z",0,"A",,"R",87,"R",58,"R",8258,"R",8,"R",5,"R",4227,"R",150,"R",547,"R",27
445319,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",7,"R",374,"R",11,"R",41,"R",470918,"R",62,"R",6,"R",22,"R",2854,"R",2,"R",7,"R",2912,"R",4,"R",15,"R",772,"R",9,"R",33,"R",8167,"R",9,"R",33,"R",2893,"R",6,"R",22,"R",2854,"Z",0,"Z",0,"A",,"R",7,"R",26,"R",8357,"R",2,"R",7,"R",7500,"R",27,"R",374,"R",7
445328,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1268,"R",79,"R",1608,"R",1073,"R",85,"R",5054701,"R",1226,"R",965,"R",76,"R",3944,"R",16,"R",1,"R",3539,"R",659,"R",52,"R",89,"R",864,"R",68,"R",8934,"R",985,"R",78,"R",3981,"R",942,"R",74,"R",3608,"R",675,"R",53,"R",604,"R",848,"R",67,"R",7704,"R",565,"R",45,"R",2100,"R",1268,"R",1608,"R",79
445337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",655,"R",86,"R",762,"R",549,"R",84,"R",2048663,"R",537,"R",455,"R",69,"R",3753,"R",2,"R",0,"R",1625,"R",243,"R",37,"R",122,"R",488,"R",75,"R",9135,"R",463,"R",71,"R",3759,"R",455,"R",69,"R",3673,"R",218,"R",33,"R",166,"R",485,"R",74,"R",7929,"R",207,"R",32,"R",2959,"R",655,"R",762,"R",86
445346,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",901,"R",81,"R",1106,"R",816,"R",91,"R",3665287,"R",916,"R",744,"R",83,"R",3940,"R",7,"R",1,"R",3674,"R",651,"R",72,"R",128,"R",758,"R",84,"R",8619,"R",759,"R",84,"R",4005,"R",744,"R",83,"R",3834,"R",632,"R",70,"R",126,"R",707,"R",78,"R",7769,"R",485,"R",54,"R",2145,"R",901,"R",1106,"R",81
445355,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",338,"R",58,"R",586,"R",279,"R",83,"R",416453,"R",562,"R",191,"R",57,"R",2085,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",177,"R",52,"R",5595,"R",191,"R",57,"R",2085,"R",190,"R",56,"R",1982,"R",65,"R",19,"R",331,"R",164,"R",49,"R",5161,"R",33,"R",10,"R",4356,"R",338,"R",586,"R",58
445364,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",61,"R",205,"R",124,"R",99,"R",1612000,"R",200,"R",124,"R",99,"R",4100,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",124,"R",99,"R",3800,"R",124,"R",99,"R",4100,"R",124,"R",99,"R",4100,"Z",0,"Z",0,"A",,"R",124,"R",99,"R",3800,"Z",0,"Z",0,"A",,"R",125,"R",205,"R",61
445373,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",321,"R",45,"R",706,"R",270,"R",84,"R",1186108,"R",457,"R",232,"R",72,"R",2720,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",270,"R",84,"R",5867,"R",232,"R",72,"R",2720,"R",230,"R",72,"R",2572,"R",188,"R",59,"R",210,"R",245,"R",76,"R",5221,"R",129,"R",40,"R",2363,"R",321,"R",706,"R",45
445382,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",895,"R",67,"R",1327,"R",762,"R",85,"R",2519767,"R",974,"R",694,"R",78,"R",2387,"R",544,"R",61,"R",560,"Z",0,"Z",0,"A",,"R",664,"R",74,"R",4918,"R",694,"R",78,"R",2825,"R",694,"R",78,"R",2292,"R",332,"R",37,"R",199,"R",661,"R",74,"R",4819,"R",36,"R",4,"R",2236,"R",895,"R",1327,"R",67
445391,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",17,"R",132,"R",2,"R",9,"R",124280,"R",25,"R",1,"R",4,"R",980,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",2,"R",9,"C",4750,"R",1,"R",4,"R",980,"R",1,"R",4,"R",980,"Z",0,"Z",0,"A",,"R",1,"R",4,"R",9500,"Z",0,"Z",0,"A",,"R",23,"R",132,"R",17
445407,"R",11,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",207,"A",,"A",,"A",,"R",10,"R",91,"R",347592,"R",68,"R",7,"R",64,"P",4230,"Z",0,"Z",0,"A",,"R",1,"R",9,"R",800,"R",8,"R",73,"R",8227,"R",8,"R",73,"P",3802,"R",7,"R",64,"P",3516,"R",3,"R",27,"P",1666,"R",8,"R",73,"R",6438,"R",3,"R",27,"R",4773,"R",11,"R",207,"R",5
445416,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",44,"R",212,"R",79,"R",84,"R",891507,"R",150,"R",65,"R",69,"R",3256,"R",52,"R",55,"R",2523,"R",53,"R",56,"R",1515,"R",77,"R",82,"R",12500,"R",76,"R",81,"R",5567,"R",65,"R",69,"R",2954,"R",46,"R",49,"R",426,"R",77,"R",82,"R",11567,"R",16,"R",17,"R",4492,"R",94,"R",212,"R",44
445434,"R",576,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1357,"A",,"A",,"A",,"R",403,"R",70,"R",2066233,"R",814,"R",345,"R",60,"R",2538,"R",112,"R",19,"R",1264,"Z",0,"Z",0,"A",,"R",403,"R",70,"R",5311,"R",345,"R",60,"R",2948,"R",344,"R",60,"R",2428,"R",99,"R",17,"R",411,"R",319,"R",55,"R",5348,"R",158,"R",27,"R",2750,"R",576,"R",1357,"R",42
445443,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87,"R",30,"R",291,"R",87,"R",100,"R",447011,"R",122,"R",56,"R",64,"R",3465,"R",13,"R",15,"R",2622,"Z",0,"Z",0,"A",,"R",77,"R",89,"R",10505,"R",69,"R",79,"R",3306,"R",56,"R",64,"R",3161,"R",30,"R",34,"R",567,"R",77,"R",89,"R",7303,"R",35,"R",40,"R",7044,"R",87,"R",291,"R",30
445452,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",742,"R",81,"R",915,"R",620,"R",84,"R",2395399,"R",585,"R",434,"R",58,"R",3745,"R",120,"R",16,"R",3450,"Z",0,"Z",0,"A",,"R",620,"R",84,"R",4745,"R",434,"R",58,"R",4699,"R",420,"R",57,"R",3546,"R",324,"R",44,"R",420,"R",534,"R",72,"R",4850,"R",108,"R",15,"R",3257,"R",742,"R",915,"R",81
445461,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1531,"R",79,"R",1935,"R",1159,"R",76,"R",3009773,"R",1307,"R",996,"R",65,"R",2247,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",1123,"R",73,"R",5218,"R",996,"R",65,"R",2247,"R",995,"R",65,"R",2212,"R",166,"R",11,"R",225,"R",1043,"R",68,"R",4347,"R",614,"R",40,"R",2159,"R",1531,"R",1935,"R",79
445470,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",378,"R",64,"R",595,"R",206,"R",54,"R",450033,"R",226,"R",165,"R",44,"R",1927,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",177,"R",47,"R",5409,"R",165,"R",44,"R",1927,"R",165,"R",44,"R",1835,"R",42,"R",11,"R",362,"R",164,"R",43,"R",4768,"R",75,"R",20,"R",2340,"R",378,"R",595,"R",64
445489,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",18,"R",146,"R",21,"R",78,"R",211398,"R",84,"R",19,"R",70,"R",2258,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",14,"R",52,"R",4111,"R",19,"R",70,"R",2258,"R",19,"R",70,"R",2100,"R",7,"R",26,"R",429,"R",14,"R",52,"R",4111,"Z",0,"Z",0,"A",,"R",27,"R",146,"R",18
445498,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54,"R",38,"R",143,"R",54,"R",100,"R",291227,"R",133,"R",37,"R",69,"R",2442,"R",23,"R",43,"R",188,"R",6,"R",11,"R",132,"Z",0,"Z",0,"A",,"R",37,"R",69,"R",2580,"R",37,"R",69,"R",2442,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",54,"R",143,"R",38
445504,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",47,"R",167,"R",56,"R",71,"R",541534,"R",82,"R",37,"R",47,"R",3168,"R",22,"R",28,"R",1397,"R",25,"R",32,"R",202,"R",42,"R",53,"R",6113,"R",43,"R",54,"R",3559,"R",37,"R",47,"R",2726,"R",27,"R",34,"R",606,"R",42,"R",53,"R",5811,"R",2,"R",3,"R",6350,"R",79,"R",167,"R",47
445522,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",74,"R",39,"R",191,"R",62,"R",84,"R",370561,"R",126,"R",51,"R",69,"R",2935,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",56,"R",76,"R",5386,"R",51,"R",69,"R",2935,"R",51,"R",69,"R",2935,"Z",0,"Z",0,"A",,"R",56,"R",76,"R",5386,"Z",0,"Z",0,"A",,"R",74,"R",191,"R",39
445531,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",57,"R",65,"R",21,"R",57,"R",88808,"R",48,"R",18,"R",49,"R",2470,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",13,"R",35,"R",2564,"R",18,"R",49,"R",2470,"R",18,"R",49,"R",2470,"Z",0,"Z",0,"A",,"R",13,"R",35,"R",2564,"Z",0,"Z",0,"A",,"R",37,"R",65,"R",57
445540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",51,"R",114,"R",42,"R",72,"R",130009,"R",79,"R",33,"R",57,"R",2569,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"A",,"R",29,"R",50,"R",3500,"R",33,"R",57,"R",2569,"R",33,"R",57,"R",2569,"Z",0,"Z",0,"A",,"R",29,"R",50,"R",3500,"Z",0,"Z",0,"A",,"R",58,"R",114,"R",51
445559,"R",244,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",263,"A",,"A",,"A",,"R",243,"R",100,"R",347073,"R",123,"R",114,"R",47,"R",2691,"Z",0,"Z",0,"A",,"R",12,"R",5,"R",1201,"R",238,"R",98,"R",6742,"R",114,"R",47,"R",2817,"R",114,"R",47,"R",2465,"R",46,"R",19,"R",561,"R",235,"R",96,"R",6553,"R",21,"R",9,"R",3082,"R",244,"R",263,"R",93
445577,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",419,"R",46,"R",909,"R",419,"R",100,"R",987533,"R",415,"R",167,"R",40,"R",2574,"R",8,"R",2,"R",2849,"Z",0,"Z",0,"A",,"R",336,"R",80,"R",6661,"R",175,"R",42,"R",2587,"R",167,"R",40,"R",2370,"R",37,"R",9,"R",919,"R",283,"R",68,"R",5725,"R",235,"R",56,"R",2629,"R",419,"R",909,"R",46
445601,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",881,"R",56,"R",1574,"R",881,"R",100,"R",3075314,"R",1039,"R",701,"R",80,"R",2273,"R",72,"R",8,"R",2002,"Z",0,"Z",0,"A",,"R",643,"R",73,"R",4188,"R",745,"R",85,"R",2332,"R",575,"R",65,"R",2494,"R",201,"R",23,"R",792,"R",605,"R",69,"R",4205,"R",193,"R",22,"R",770,"R",881,"R",1574,"R",56
445610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",287,"R",48,"R",601,"R",287,"R",100,"R",753876,"R",288,"R",201,"R",70,"R",2038,"R",10,"R",3,"R",4443,"R",2,"R",1,"R",1000,"R",189,"R",66,"R",4096,"R",202,"R",70,"R",2258,"R",147,"R",51,"R",2487,"R",56,"R",20,"R",786,"R",182,"R",63,"R",4023,"R",36,"R",13,"R",1165,"R",287,"R",601,"R",48
