V6901,V6902,V7071,V7095,V7193,V7261,V7451,ER72001,ER72002,ER72022,ER72024,ER72164,ER72441,ER77631
,,,,,,,1,6434,1,1,1,6,8.353
3,3225,16,1,1,1,40,,,,,,,
,,,,,,,1,6673,0,3,4,0,82.715
,,,,,,,1,7735,0,2,1,0,27.768
,,,,,,,1,6524,3,5,6,0,16.056
,,,,,,,1,6531,8,1,1,1,8.965
3,1074,14,1,6,1,29,1,1684,0,3,4,0,66.349
,,,,,,,1,2244,0,4,1,0,62.509
,,,,,,,1,2260,15,1,5,1,35.169
3,1573,0,1,6,1,32,,,,,,,
3,1140,1,1,6,1,18,1,316,0,1,4,4,39.268
,,,,,,,1,263,11,2,1,0,26.733
3,454,0,4,6,1,34,,,,,,,
3,3314,17,1,1,1,31,1,1751,0,1,4,4,69.165
3,86,0,4,0,3,64,,,,,,,
3,4760,0,1,0,2,28,1,2266,0,4,1,0,69.902
,,,,,,,1,2094,9,2,1,1,17.158
,,,,,,,1,1936,0,2,1,0,34.231
3,2413,1,1,6,1,14,,,,,,,
,,,,,,,1,1624,0,1,1,1,37.72
,,,,,,,1,2059,15,1,1,1,33.455
3,6493,3,1,6,1,33,1,336,0,1,4,4,58.927
,,,,,,,1,623,11,1,1,6,31.721
3,756,0,4,0,3,33,,,,,,,
3,100,0,6,0,3,33,,,,,,,
3,1244,0,5,0,2,33,,,,,,,
3,3638,0,4,0,3,31,,,,,,,
3,4179,8,1,1,1,31,,,,,,,
,,,,,,,1,1545,0,3,4,0,71.888
,,,,,,,1,2660,0,1,1,6,35.479
,,,,,,,1,1672,0,4,1,0,68.249
3,2654,0,4,0,4,47,,,,,,,
3,4931,4,1,0,4,50,,,,,,,
,,,,,,,1,1540,0,2,1,0,70.381
,,,,,,,1,2850,0,1,1,1,17.911
,,,,,,,1,2076,1,1,1,1,10.94
3,1293,0,1,1,1,17,,,,,,,
3,376,0,1,0,4,34,,,,,,,
,,,,,,,1,9474,10,1,1,1,26.532
,,,,,,,1,5210,14,1,1,6,15.294
3,1912,3,1,1,1,19,1,6638,0,1,4,4,40.817
3,270,2,1,1,1,15,1,6591,0,1,4,1,34.387
,,,,,,,1,4664,2,1,1,6,24.961
3,569,16,1,6,1,34,,,,,,,
,,,,,,,1,4068,0,3,4,0,74.023
3,1097,0,1,0,2,30,1,3944,0,4,4,0,64.629
3,570,0,1,0,2,30,,,,,,,
3,5098,1,1,6,1,16,1,4210,0,1,4,1,34.135
,,,,,,,1,3973,0,2,1,0,72.955
,,,,,,,1,4424,0,1,4,4,33.633
,,,,,,,1,4293,6,1,1,6,15.034
3,70,0,4,6,1,32,,,,,,,
3,3629,0,5,0,3,32,,,,,,,
3,3645,14,1,6,1,26,1,9511,0,3,4,0,66.763
,,,,,,,1,4661,8,4,1,0,19.584
3,810,0,4,6,1,34,,,,,,,
3,4099,5,5,0,5,35,,,,,,,
,,,,,,,1,6274,0,1,5,4,34.584
,,,,,,,1,9047,0,2,5,5,17.112
3,5424,5,1,6,1,40,,,,,,,
3,1427,0,4,6,1,34,,,,,,,
3,6296,0,1,0,4,3,1,1172,1,4,4,0,7.356
,,,,,,,1,1117,0,2,3,0,8.293
,,,,,,,1,1188,0,4,5,0,9.194
,,,,,,,1,1184,0,5,3,0,42.745
,,,,,,,1,1030,5,2,1,0,5.727
,,,,,,,1,1277,11,2,4,0,11.884
,,,,,,,1,940,7,2,1,0,6.91
3,3144,0,1,6,1,30,,,,,,,
3,3145,0,1,1,1,14,,,,,,,
,,,,,,,1,771,0,4,4,0,74.042
3,779,0,5,6,1,29,,,,,,,
3,689,0,6,0,3,45,,,,,,,
3,5226,13,6,0,4,29,,,,,,,
3,2705,3,1,6,1,13,,,,,,,
,,,,,,,1,2449,0,4,1,0,46.587
,,,,,,,1,1403,0,4,3,0,31.959
,,,,,,,1,1518,0,2,1,0,32.241
,,,,,,,1,2080,13,4,1,0,8.157
,,,,,,,1,1721,4,1,1,1,15.941
,,,,,,,1,2009,11,1,1,1,10.223
3,1432,0,4,1,1,40,,,,,,,
3,379,4,1,4,1,22,1,1998,0,1,4,4,49.327
,,,,,,,1,1365,0,2,1,0,60.73
,,,,,,,1,1776,0,1,1,1,29.872
,,,,,,,1,1530,4,1,1,1,29.459
,,,,,,,1,1394,0,2,1,0,55.863
3,519,1,1,2,1,24,1,1413,0,1,4,4,51.628
,,,,,,,1,2321,2,1,1,1,27.228
3,2116,0,3,0,2,31,,,,,,,
3,2758,1,1,6,1,33,,,,,,,
3,3680,4,1,6,1,23,,,,,,,
,,,,,,,1,5057,0,2,1,0,9.595
,,,,,,,1,9573,3,1,1,6,7.549
,,,,,,,1,9074,0,1,1,4,26.9
,,,,,,,1,7434,0,1,1,1,17.031
,,,,,,,1,5226,2,4,1,0,9.355
,,,,,,,1,8892,2,5,1,0,13.399
3,2022,8,1,1,1,24,,,,,,,
,,,,,,,1,5402,6,1,1,1,29.187
3,3584,0,1,6,1,14,,,,,,,
3,1630,3,1,6,1,12,1,7056,0,1,1,6,26.904
3,978,0,1,0,2,38,,,,,,,
,,,,,,,1,7950,4,1,1,6,13.547
,,,,,,,1,9425,5,1,1,1,14.479
3,6165,0,4,4,1,28,,,,,,,
3,3742,6,3,1,1,16,,,,,,,
3,686,9,1,0,4,32,1,8230,0,4,5,0,70.643
,,,,,,,1,7407,0,1,1,1,21.342
,,,,,,,1,7539,0,2,1,0,47.088
,,,,,,,1,8408,15,4,1,4,36.298
,,,,,,,1,9475,4,4,1,1,12.672
3,825,0,1,0,4,27,,,,,,,
3,2445,6,1,6,1,14,1,6043,12,1,4,6,25.064
,,,,,,,1,5570,0,4,6,0,29.124
,,,,,,,1,4534,8,2,6,0,23.632
,,,,,,,1,5604,10,5,1,0,22.868
3,3388,4,1,3,1,12,,,,,,,
,,,,,,,1,4532,14,1,4,4,33.522
,,,,,,,1,4626,5,1,1,1,7.388
3,543,0,4,0,3,19,,,,,,,
3,1660,0,1,0,2,32,,,,,,,
3,934,16,1,6,1,32,1,4649,0,1,4,4,72.147
,,,,,,,1,5386,0,3,4,0,70.22
,,,,,,,1,5145,0,1,1,1,37.452
,,,,,,,1,5259,0,1,1,1,37.124
,,,,,,,1,7230,1,1,1,2,14.179
,,,,,,,1,6545,11,4,1,1,18.546
,,,,,,,1,8562,0,2,1,0,41.561
,,,,,,,1,7040,0,2,1,1,18.851
,,,,,,,1,8075,1,1,1,6,19.066
,,,,,,,1,6881,0,2,1,0,32.091
3,938,1,1,1,1,19,,,,,,,
3,953,15,1,0,3,32,,,,,,,
,,,,,,,1,7027,0,1,4,1,23.794
,,,,,,,1,4949,0,4,1,0,64.839
,,,,,,,1,9385,0,1,1,1,18.622
,,,,,,,1,5177,1,2,1,0,49.531
3,3782,0,2,6,1,32,1,5514,0,4,4,0,79.098
,,,,,,,1,6490,0,4,4,0,76.107
,,,,,,,1,8796,0,1,4,4,27.541
3,6474,0,2,0,2,29,1,6608,0,1,4,4,36.343
3,4943,0,3,0,2,29,1,6279,0,4,4,0,65.109
,,,,,,,1,6877,0,4,3,0,66.108
,,,,,,,1,6050,0,2,1,0,38.354
,,,,,,,1,6916,11,1,1,6,16.679
,,,,,,,1,7452,3,1,1,6,18.117
,,,,,,,1,9494,7,2,1,1,6.26
,,,,,,,1,8452,8,1,1,1,18.649
,,,,,,,1,8185,0,2,3,0,67.518
,,,,,,,1,6246,0,2,1,0,17.756
,,,,,,,1,6954,0,1,1,1,18.373
3,5957,1,1,6,1,14,,,,,,,
,,,,,,,1,9255,0,1,4,1,31.527
,,,,,,,1,8664,1,1,1,1,14.61
,,,,,,,1,7561,1,1,1,1,15.445
3,1663,0,1,6,1,32,,,,,,,
3,1661,5,1,6,1,18,1,117,0,1,4,4,40.547
,,,,,,,1,1252,13,1,1,1,10.56
3,5234,0,6,0,4,33,,,,,,,
3,1139,13,1,1,1,16,,,,,,,
3,1318,14,1,0,4,36,,,,,,,
,,,,,,,1,6835,0,1,1,1,34.041
3,1608,6,1,6,1,20,,,,,,,
3,1212,0,1,0,4,43,,,,,,,
3,4363,0,1,6,1,32,,,,,,,
3,1720,5,1,6,1,18,1,5652,0,1,4,1,25.99
,,,,,,,1,9220,9,1,1,1,23.282
3,2311,4,1,6,1,16,,,,,,,
,,,,,,,1,7631,0,1,4,4,38.011
,,,,,,,1,8048,13,1,1,1,22.948
3,629,14,1,6,1,35,1,9325,0,3,4,0,72.12
,,,,,,,1,6265,0,1,4,1,36.658
,,,,,,,1,7402,1,2,1,6,18.672
,,,,,,,1,6033,5,1,1,6,18.746
3,1303,8,5,6,1,37,,,,,,,
3,3183,0,1,0,2,34,1,7046,0,2,1,0,97.606
3,1361,0,1,1,1,17,,,,,,,
3,2126,2,1,0,2,34,,,,,,,
3,1368,2,1,0,2,34,1,8525,0,2,1,0,75.888
,,,,,,,1,5020,0,5,5,0,89.787
,,,,,,,1,6660,0,4,4,0,113.205
,,,,,,,1,8267,0,1,1,5,75.37
,,,,,,,1,5542,0,2,1,0,137.225
,,,,,,,1,6351,12,3,1,0,74.741
,,,,,,,1,9300,0,5,3,0,38.297
,,,,,,,1,5042,0,2,1,0,74.522
,,,,,,,1,9366,1,1,1,1,42.289
,,,,,,,1,6738,0,2,1,0,47.659
,,,,,,,1,8038,6,2,3,1,12.544
,,,,,,,1,5605,0,2,1,0,46.897
,,,,,,,1,9294,0,2,3,0,26.671
,,,,,,,1,8720,0,1,4,4,54.976
,,,,,,,1,9254,0,1,1,1,46.413
3,6234,14,1,1,1,19,,,,,,,
3,3185,1,1,6,1,17,,,,,,,
3,4080,0,5,0,5,37,,,,,,,
3,4672,0,1,0,5,37,,,,,,,
3,4079,1,1,0,2,37,1,9071,0,2,4,0,100.795
3,1611,12,1,6,1,22,,,,,,,
3,3303,0,1,0,2,21,,,,,,,
,,,,,,,1,6552,5,1,1,1,12.687
,,,,,,,1,9190,4,1,1,1,10.263
3,897,0,1,1,1,32,,,,,,,
3,396,0,4,0,3,32,,,,,,,
3,528,0,1,1,1,28,,,,,,,
3,4472,2,1,6,1,13,,,,,,,
,,,,,,,1,6635,0,1,1,1,33.9
3,647,1,1,6,1,16,1,8219,0,1,4,6,33.101
3,568,2,1,6,1,16,,,,,,,
3,3721,0,5,6,1,30,,,,,,,
3,3862,0,1,5,1,28,,,,,,,
3,212,4,3,6,1,20,1,360,0,3,4,0,44.3
,,,,,,,1,142,8,2,3,6,26.169
3,931,14,1,0,3,37,1,2981,0,3,4,0,109.787
3,3047,1,3,0,2,33,1,3073,0,4,1,0,97.288
,,,,,,,1,3077,0,2,3,0,99.292
,,,,,,,1,3018,6,1,1,6,39.333
,,,,,,,1,3276,0,2,1,0,68.44
,,,,,,,1,2911,5,2,3,1,45.569
,,,,,,,1,3189,4,2,1,0,66.558
,,,,,,,1,3169,0,2,1,0,100.819
,,,,,,,1,3079,0,2,1,0,54.277
,,,,,,,1,2901,6,2,3,3,20.092
,,,,,,,1,3219,0,2,3,0,54.693
,,,,,,,1,3031,6,2,3,0,11.546
,,,,,,,1,3424,6,5,3,0,23.841
,,,,,,,1,3013,1,2,1,1,26.272
3,4541,0,1,0,4,36,,,,,,,
3,360,2,1,6,1,16,,,,,,,
3,1844,0,1,0,4,36,,,,,,,
3,1373,0,5,0,4,36,,,,,,,
,,,,,,,1,512,0,1,4,6,36.687
,,,,,,,1,562,0,1,1,1,18.365
3,3372,0,1,0,3,36,,,,,,,
,,,,,,,1,2414,0,1,1,1,105.715
,,,,,,,1,2591,0,2,1,0,133.131
3,1960,0,1,6,1,28,,,,,,,
3,3397,0,1,0,2,27,,,,,,,
3,2792,14,1,1,1,23,,,,,,,
,,,,,,,1,4066,0,4,4,0,50.45
,,,,,,,1,3957,0,1,1,6,28.525
,,,,,,,1,4347,0,1,1,6,22.676
,,,,,,,1,4415,0,1,1,1,12.307
3,3413,0,4,1,1,28,,,,,,,
3,3743,0,1,0,5,31,,,,,,,
,,,,,,,1,901,0,2,1,0,32.609
3,2685,1,1,6,1,36,1,5114,0,1,4,4,77.471
,,,,,,,1,7259,10,1,1,1,42.538
,,,,,,,1,4780,13,1,1,6,43.853
,,,,,,,1,7662,7,1,1,1,41.593
,,,,,,,1,5106,13,1,1,5,42.281
,,,,,,,1,6997,0,1,1,1,20.508
3,3279,0,1,0,4,32,,,,,,,
,,,,,,,1,4767,0,3,4,0,69.729
3,3471,0,7,0,2,38,1,5980,0,1,4,1,40.683
3,1790,0,1,0,2,31,,,,,,,
3,3278,0,1,1,1,16,,,,,,,
3,3470,0,4,5,1,34,,,,,,,
3,2086,0,1,6,1,33,,,,,,,
3,1789,14,1,0,3,35,,,,,,,
3,1150,0,1,0,5,31,1,9240,0,1,1,0,87.613
3,5917,0,1,0,4,39,,,,,,,
,,,,,,,1,9026,0,4,1,0,50.019
,,,,,,,1,6587,0,1,1,1,16.842
,,,,,,,1,5232,0,2,1,0,39.402
,,,,,,,1,6740,7,2,1,0,61.702
3,2150,5,1,1,1,19,,,,,,,
,,,,,,,1,8494,15,4,1,0,13.322
,,,,,,,1,4614,0,1,1,4,80.762
,,,,,,,1,8070,6,1,1,1,28.568
,,,,,,,1,5782,1,1,1,1,22.652
3,1673,0,4,6,1,16,,,,,,,
3,1237,0,4,0,3,32,,,,,,,
3,611,0,1,0,2,30,,,,,,,
3,713,0,4,0,3,30,,,,,,,
3,514,0,1,6,1,29,,,,,,,
3,561,0,1,0,4,33,,,,,,,
3,553,0,1,0,2,30,1,1874,0,2,4,0,66.252
3,940,0,1,0,2,28,,,,,,,
3,941,0,1,0,2,28,,,,,,,
,,,,,,,1,1922,0,1,1,1,34.198
,,,,,,,1,1992,5,1,1,1,17.781
,,,,,,,1,2571,0,2,1,0,36.107
,,,,,,,1,2157,0,2,1,0,33.486
,,,,,,,1,1784,1,1,1,1,15.969
3,552,7,1,0,4,37,,,,,,,
3,17,0,1,1,1,19,1,148,0,1,4,4,62.591
3,732,0,4,6,1,17,,,,,,,
3,4727,0,4,4,1,31,,,,,,,
3,4968,0,1,1,1,15,,,,,,,
3,4371,0,6,0,3,36,,,,,,,
3,4809,1,1,1,1,21,1,3530,0,1,4,4,47.592
,,,,,,,1,3507,10,1,1,1,26.415
,,,,,,,1,3831,1,1,1,1,26.497
,,,,,,,1,3792,1,1,1,6,25.598
3,4373,0,4,0,3,36,,,,,,,
3,5727,0,1,4,1,33,,,,,,,
,,,,,,,1,34,0,3,4,0,77.52
3,3357,0,1,6,1,18,,,,,,,
3,6128,0,1,6,1,33,,,,,,,
,,,,,,,1,4126,0,4,1,0,78.574
3,5909,1,1,6,1,17,,,,,,,
,,,,,,,1,4500,0,2,1,0,37.942
3,542,5,1,1,1,18,,,,,,,
,,,,,,,1,4311,11,1,1,1,22.463
3,6430,7,2,6,1,17,1,1948,0,1,4,4,36.362
,,,,,,,1,1816,0,1,1,1,25.398
,,,,,,,1,2486,0,4,4,0,54.895
,,,,,,,1,1730,0,4,1,0,25.986
,,,,,,,1,1592,5,1,1,1,13.328
,,,,,,,1,1866,0,2,1,1,17.355
,,,,,,,1,1749,0,1,1,1,9.009
3,4669,12,1,1,1,42,,,,,,,
,,,,,,,1,1583,16,1,1,1,38.547
,,,,,,,1,2811,0,1,1,1,51.22
3,3418,0,1,6,1,38,,,,,,,
3,210,17,4,1,1,29,,,,,,,
3,6454,2,3,6,1,16,1,77,0,4,4,0,54.177
3,4861,0,1,1,1,14,,,,,,,
,,,,,,,1,708,1,1,1,6,17.286
,,,,,,,1,368,0,1,1,1,32.949
,,,,,,,1,193,0,1,1,1,31.031
,,,,,,,1,350,1,1,1,6,16.973
,,,,,,,1,324,1,1,1,1,15.968
3,5882,0,1,0,3,28,,,,,,,
3,4455,0,1,0,2,33,1,931,0,2,4,0,71.073
3,5024,0,4,6,1,30,,,,,,,
3,193,0,6,0,3,31,,,,,,,
3,1684,1,1,1,1,16,1,8735,0,1,1,1,35.574
,,,,,,,1,9306,2,1,1,1,16.83
,,,,,,,1,8634,13,1,1,1,20.456
,,,,,,,1,7872,10,1,1,1,19.031
3,916,12,1,6,1,31,1,2950,0,1,4,4,64.995
,,,,,,,1,2955,0,4,4,0,78.033
,,,,,,,1,3012,0,1,1,1,33.998
,,,,,,,1,2967,5,1,1,1,16.854
,,,,,,,1,3325,2,2,1,1,17.684
3,1609,16,1,1,1,32,,,,,,,
,,,,,,,1,785,0,3,4,0,68.855
3,6032,0,4,0,3,23,,,,,,,
3,1108,0,6,0,3,30,,,,,,,
3,1713,3,1,1,1,12,,,,,,,
,,,,,,,1,2176,0,1,1,1,14.711
,,,,,,,1,2001,0,1,1,1,23.106
,,,,,,,1,1877,15,1,1,1,8.067
,,,,,,,1,2429,0,1,1,1,9.886
,,,,,,,1,2430,0,1,1,1,5.084
3,589,0,4,6,1,30,,,,,,,
,,,,,,,1,1248,0,4,4,0,73
3,5222,16,1,1,1,17,,,,,,,
3,5039,10,1,6,1,33,,,,,,,
,,,,,,,1,1774,0,3,4,0,71.255
,,,,,,,1,1868,17,4,1,0,53.283
,,,,,,,1,2013,1,1,1,1,17.248
,,,,,,,1,1603,0,4,1,0,31.928
,,,,,,,1,1620,0,1,1,1,17.627
,,,,,,,1,2192,0,1,1,4,31.943
,,,,,,,1,1658,0,1,5,1,31.918
,,,,,,,1,2413,9,1,1,1,12.378
,,,,,,,1,2146,3,1,1,1,15.765
3,4728,0,6,0,3,31,,,,,,,
3,2211,0,4,0,3,34,,,,,,,
3,2720,10,1,1,1,35,1,5,0,1,4,4,38.338
,,,,,,,1,352,0,3,4,0,98.48
,,,,,,,1,6,0,3,1,0,50.507
,,,,,,,1,382,12,1,1,1,58.099
3,892,0,4,6,1,16,,,,,,,
3,1196,3,1,6,1,18,,,,,,,
,,,,,,,1,219,13,1,1,1,20.47
,,,,,,,1,1065,13,1,1,1,21.441
3,3296,0,4,6,1,40,,,,,,,
3,3414,9,1,6,1,30,,,,,,,
,,,,,,,1,4673,0,3,4,0,70.317
,,,,,,,1,4805,0,4,2,0,72.186
,,,,,,,1,4695,0,4,5,0,65.843
,,,,,,,1,9133,3,4,3,0,37.261
,,,,,,,1,4732,17,4,5,0,50.619
,,,,,,,1,4927,1,1,1,1,19.331
,,,,,,,1,4726,0,4,1,0,17.194
,,,,,,,1,5017,0,2,1,0,33.235
,,,,,,,1,7154,1,1,1,1,16.028
,,,,,,,1,7279,0,2,3,0,18.524
,,,,,,,1,7740,16,4,1,0,24.576
,,,,,,,1,5571,7,1,1,1,5.638
,,,,,,,1,7106,0,2,1,1,9.872
3,3916,2,1,6,1,42,,,,,,,
,,,,,,,1,2686,17,1,1,1,44.15
,,,,,,,1,1839,0,4,1,4,65.471
,,,,,,,1,2247,10,4,1,0,37.712
,,,,,,,1,172,0,4,1,0,38.721
,,,,,,,1,317,0,2,1,0,40.075
3,3021,9,1,1,1,30,,,,,,,
,,,,,,,1,7455,12,1,1,1,38.255
3,5845,0,4,6,1,30,,,,,,,
3,5842,0,1,0,2,30,1,441,0,4,1,0,62.399
,,,,,,,1,720,0,1,1,1,17.097
,,,,,,,1,24,0,1,4,1,31.1
3,688,0,6,0,3,45,,,,,,,
3,3607,0,4,0,2,54,,,,,,,
3,1689,0,3,0,2,10,,,,,,,
3,2387,5,2,1,1,6,,,,,,,
3,1057,12,1,0,4,11,,,,,,,
,,,,,,,1,3867,0,1,1,4,15.036
,,,,,,,1,3646,16,2,1,1,18.127
,,,,,,,1,3596,0,2,1,0,32.655
3,433,3,1,0,2,13,,,,,,,
3,2388,0,1,6,1,32,,,,,,,
,,,,,,,1,4848,0,4,4,0,85.314
3,1709,0,1,0,2,38,,,,,,,
,,,,,,,1,7704,0,2,1,0,45.002
3,1216,2,1,6,1,18,1,5691,0,1,4,1,38.007
,,,,,,,1,8761,0,1,4,4,39.18
3,4293,0,1,1,1,19,,,,,,,
3,5636,5,1,6,1,25,,,,,,,
3,556,12,1,1,1,32,1,281,0,1,1,4,70.752
,,,,,,,1,566,17,1,1,1,28.299
,,,,,,,1,765,0,1,7,1,14.228
3,2048,0,6,0,3,31,,,,,,,
3,348,8,1,4,1,37,,,,,,,
,,,,,,,1,2021,9,5,1,0,39.298
,,,,,,,1,2886,7,1,1,1,40.419
3,347,0,1,0,3,34,,,,,,,
3,179,0,1,0,2,34,,,,,,,
,,,,,,,1,616,0,1,4,4,28.976
3,72,16,1,0,3,32,,,,,,,
3,2018,0,1,1,1,18,1,6445,0,1,4,4,36.998
3,121,0,1,1,1,19,1,4676,0,1,4,4,40.684
3,434,0,1,0,2,32,,,,,,,
3,120,1,1,1,1,16,1,5457,0,4,4,0,69.291
3,1715,0,1,0,2,29,,,,,,,
3,1716,0,7,0,2,29,,,,,,,
,,,,,,,1,6321,0,2,1,0,33.365
,,,,,,,1,4829,0,2,1,0,31.998
,,,,,,,1,6689,0,2,1,0,31.102
,,,,,,,1,5329,0,1,1,4,32.007
,,,,,,,1,7354,0,1,1,3,33.002
,,,,,,,1,5235,0,1,4,4,33.285
,,,,,,,1,5318,10,1,1,1,16.729
,,,,,,,1,4743,0,1,1,1,19.029
3,548,0,4,1,1,32,,,,,,,
3,1225,0,1,1,1,14,,,,,,,
,,,,,,,1,105,0,1,1,1,14.459
,,,,,,,1,791,0,1,1,1,13.447
3,253,0,4,1,1,32,,,,,,,
3,3561,0,1,0,4,36,1,4296,0,4,4,0,30.259
,,,,,,,1,4453,17,4,1,1,9.885
3,5074,0,1,1,1,18,,,,,,,
,,,,,,,1,4014,0,4,1,0,4.897
,,,,,,,1,4238,0,2,1,0,10.567
3,2620,9,1,1,1,35,,,,,,,
3,230,13,1,1,1,17,,,,,,,
3,875,0,6,0,3,31,,,,,,,
3,666,16,1,1,1,29,,,,,,,
,,,,,,,1,3009,12,1,1,6,34.222
,,,,,,,1,3052,0,1,1,1,20.878
3,665,0,1,1,1,17,,,,,,,
3,560,2,1,1,1,14,,,,,,,
,,,,,,,1,3000,0,4,4,4,36.186
,,,,,,,1,3343,1,2,1,6,15.56
3,6424,17,1,1,1,15,,,,,,,
3,5342,0,4,6,1,38,,,,,,,
3,3281,0,4,0,3,36,,,,,,,
,,,,,,,1,1425,0,3,4,0,66.435
3,4637,0,1,1,1,18,,,,,,,
,,,,,,,1,2767,11,1,1,1,17.012
3,6106,0,3,0,4,32,,,,,,,
3,2087,0,1,0,2,29,,,,,,,
,,,,,,,1,9602,0,1,4,6,35.206
3,4507,0,1,0,4,32,,,,,,,
3,4466,6,1,0,4,32,1,3177,0,4,4,0,71.803
3,3654,0,1,0,4,29,,,,,,,
,,,,,,,1,2960,0,1,1,5,34.693
,,,,,,,1,3111,0,1,1,4,40.975
,,,,,,,1,3420,0,2,3,0,33.61
3,693,0,1,6,1,32,,,,,,,
3,1985,1,1,6,1,16,1,9175,0,4,5,0,64.294
3,2578,0,1,0,2,29,,,,,,,
,,,,,,,1,8698,0,2,1,0,38.491
,,,,,,,1,6636,7,4,1,0,21.209
3,1984,0,1,6,1,18,,,,,,,
3,5252,1,1,6,1,14,,,,,,,
,,,,,,,1,8870,0,1,1,1,18.677
,,,,,,,1,8666,0,4,1,1,18.677
3,5370,16,1,6,1,32,,,,,,,
,,,,,,,1,5460,0,1,1,1,37.714
3,6260,0,1,0,2,29,,,,,,,
,,,,,,,1,6320,1,1,1,1,19.483
,,,,,,,1,5102,0,2,1,0,17.923
,,,,,,,1,6615,0,5,1,0,38.935
,,,,,,,1,5151,1,1,1,1,19.472
,,,,,,,1,5277,0,2,1,0,35.872
,,,,,,,1,8344,0,2,1,0,30.793
3,5251,0,1,1,1,14,,,,,,,
,,,,,,,1,5249,0,1,1,1,33.87
,,,,,,,1,5267,0,1,1,1,32.621
,,,,,,,1,7591,0,2,1,6,30.615
,,,,,,,1,6886,0,1,1,1,35.449
,,,,,,,1,7615,4,5,3,0,9.685
,,,,,,,1,6301,2,1,1,1,16.49
,,,,,,,1,5933,1,1,1,1,16.761
,,,,,,,1,6762,0,2,1,1,16.357
3,5077,0,1,0,2,32,,,,,,,
3,1194,0,6,0,3,34,,,,,,,
3,3039,0,4,6,1,42,,,,,,,
,,,,,,,1,2711,0,1,1,1,34.356
3,441,6,1,6,1,40,,,,,,,
,,,,,,,1,4255,0,3,4,0,89.022
,,,,,,,1,4230,0,4,3,0,41.191
,,,,,,,1,4436,6,1,1,1,52.682
,,,,,,,1,4171,0,2,1,0,46.504
,,,,,,,1,4073,0,1,1,1,42.159
,,,,,,,1,4158,0,1,1,1,21.709
3,4505,0,4,0,3,40,,,,,,,
3,2884,13,1,1,1,40,,,,,,,
3,6211,11,1,6,1,35,,,,,,,
,,,,,,,1,8900,0,3,4,0,84.848
,,,,,,,1,6973,0,1,1,1,49.951
,,,,,,,1,8659,1,4,1,1,12.529
,,,,,,,1,9376,9,2,1,0,24.605
,,,,,,,1,8762,12,1,5,5,42.685
,,,,,,,1,6544,4,1,3,6,28.001
,,,,,,,1,7829,7,4,1,0,19.517
,,,,,,,1,8009,5,1,1,1,15.576
,,,,,,,1,7783,0,1,1,6,22.14
3,2340,0,1,6,1,34,,,,,,,
3,2957,0,6,0,1,38,,,,,,,
3,138,0,6,0,3,31,,,,,,,
3,853,0,5,0,3,31,,,,,,,
3,2699,17,1,6,1,34,,,,,,,
,,,,,,,1,2466,0,3,6,0,74.749
3,5881,0,4,0,3,23,,,,,,,
3,2189,0,4,6,1,36,,,,,,,
3,5661,0,1,0,3,34,,,,,,,
,,,,,,,1,4451,0,3,4,0,86.503
,,,,,,,1,3895,16,1,1,1,23.16
,,,,,,,1,3915,6,1,1,6,25.636
3,5642,6,1,1,1,20,,,,,,,
,,,,,,,1,4216,0,1,1,1,21.366
3,4337,15,1,6,1,30,,,,,,,
3,6432,0,1,1,1,14,,,,,,,
,,,,,,,1,323,0,1,4,5,31.485
3,4356,0,4,0,3,30,,,,,,,
3,4182,8,1,1,1,17,1,6674,0,1,4,4,32.594
,,,,,,,1,6767,0,4,1,0,35.443
,,,,,,,1,8272,0,2,1,0,38.763
,,,,,,,1,6240,0,2,1,0,38.171
,,,,,,,1,7258,0,2,1,0,18.269
3,3792,0,1,1,1,17,,,,,,,
3,483,0,5,6,4,15,,,,,,,
3,5324,1,1,6,1,18,,,,,,,
3,5534,0,1,1,1,15,,,,,,,
3,5272,2,3,1,1,5,,,,,,,
,,,,,,,1,245,0,4,4,0,28.269
,,,,,,,1,481,5,4,1,0,8.186
,,,,,,,1,183,11,2,1,1,17.553
3,3505,0,2,6,1,5,,,,,,,
3,5670,0,7,1,1,5,,,,,,,
3,1588,10,1,6,1,32,,,,,,,
3,4442,4,3,3,1,20,,,,,,,
3,6008,2,3,0,4,40,1,4896,0,4,4,0,126.619
3,1591,6,1,0,4,40,,,,,,,
,,,,,,,1,4976,0,4,1,0,95.569
,,,,,,,1,4861,0,2,1,0,123.042
,,,,,,,1,5614,0,2,1,0,30.088
,,,,,,,1,8253,0,2,1,0,120.106
,,,,,,,1,4921,0,2,1,0,98.67
,,,,,,,1,5656,0,2,1,0,53.668
,,,,,,,1,6198,0,2,1,0,51.243
,,,,,,,1,8123,0,2,1,0,51.934
,,,,,,,1,8373,0,2,1,0,29.083
,,,,,,,1,6972,13,2,6,0,38.221
,,,,,,,1,4980,10,2,1,0,35.201
,,,,,,,1,6668,16,1,1,1,10.149
3,5356,2,1,1,1,10,1,6349,0,1,4,1,12.184
,,,,,,,1,5853,0,4,1,0,27.464
3,6245,4,1,1,1,4,,,,,,,
3,6244,1,1,0,2,9,1,5869,0,4,1,0,22.488
,,,,,,,1,6035,0,2,1,0,29.713
,,,,,,,1,6070,0,2,1,0,21.875
,,,,,,,1,5053,0,2,1,0,23.731
,,,,,,,1,5581,17,2,6,0,15.959
,,,,,,,1,6799,16,1,1,6,4.462
